id,clothtype,type,price,pricerate,weight,quality,level,material,occupation,condition1,condition2,stat1,stat2,defense,magicresistence,atkdistmvsped,attackpower,attackspeed,itemgrade
2414,4,142,4650,0,2,28,0,0,42|0|0,31|45,0|0,0|0,28|1,32,9,4,0,0,3
2415,4,142,4650,0,2,28,0,0,42|0|0,31|45,0|0,0|0,38|43,32,9,8,0,0,3
2416,4,142,4650,0,2,28,0,0,42|0|0,31|45,0|0,0|0,39|13,32,9,3,0,0,3
2417,4,142,4650,0,2,34,0,0,42|0|0,31|45,0|0,0|0,24|2,32,9,2,0,0,3
2418,4,142,4650,0,2,37,0,0,42|0|0,31|45,0|0,0|0,26|4,32,9,1,0,0,3
2419,4,142,4650,0,2,42,0,0,42|0|0,31|45,0|0,0|0,11|2,32,9,6,0,0,3
2420,4,142,4650,0,2,45,0,0,42|0|0,31|40,0|0,0|0,0|0,31,9,5,0,0,3
2421,4,142,8700,0,2,34,0,0,42|0|0,31|65,0|0,0|0,28|2,41,12,4,0,0,4
2422,4,142,8700,0,2,34,0,0,42|0|0,31|65,0|0,0|0,38|65,41,12,8,0,0,4
2423,4,142,8700,0,2,34,0,0,42|0|0,31|65,0|0,0|0,39|17,41,12,3,0,0,4
2424,4,142,8700,0,2,40,0,0,42|0|0,31|65,0|0,0|0,24|2,41,12,2,0,0,4
2425,4,142,8700,0,2,43,0,0,42|0|0,31|65,0|0,0|0,26|5,41,12,1,0,0,4
2426,4,142,8700,0,2,48,0,0,42|0|0,31|65,0|0,0|0,11|3,41,12,6,0,0,4
2427,4,142,8700,0,2,51,0,0,42|0|0,31|60,0|0,0|0,0|0,41,12,5,0,0,4
2428,4,142,14850,0,2,39,0,0,42|0|0,31|83,0|0,0|0,28|2,52,13,4,0,0,5
2429,4,142,14850,0,2,39,0,0,42|0|0,31|83,0|0,0|0,38|90,52,13,8,0,0,5
2430,4,142,14850,0,2,39,0,0,42|0|0,31|83,0|0,0|0,39|21,52,13,3,0,0,5
2431,4,142,14850,0,2,44,0,0,42|0|0,31|83,0|0,0|0,24|2,52,13,2,0,0,5
2432,4,142,14850,0,2,47,0,0,42|0|0,31|83,0|0,0|0,26|6,52,13,1,0,0,5
2433,4,142,14850,0,2,50,0,0,42|0|0,31|83,0|0,0|0,11|4,52,13,6,0,0,5
2434,4,142,14850,0,2,53,0,0,42|0|0,31|78,0|0,0|0,0|0,52,13,5,0,0,5
2435,4,142,25300,0,2,44,0,0,42|0|0,31|95,0|0,0|0,28|3,59,16,4,0,0,6
2436,4,142,25300,0,2,44,0,0,42|0|0,31|95,0|0,0|0,38|115,59,16,8,0,0,6
2437,4,142,25300,0,2,44,0,0,42|0|0,31|95,0|0,0|0,39|26,59,16,3,0,0,6
2438,4,142,25300,0,2,49,0,0,42|0|0,31|95,0|0,0|0,24|2,59,16,2,0,0,6
2439,4,142,25300,0,2,52,0,0,42|0|0,31|95,0|0,0|0,26|7,59,16,1,0,0,6
2440,4,142,25300,0,2,55,0,0,42|0|0,31|95,0|0,0|0,11|5,59,16,6,0,0,6
2441,4,142,25300,0,2,58,0,0,42|0|0,31|90,0|0,0|0,0|0,58,16,5,0,0,6
2442,4,142,36700,0,2,49,0,0,42|0|0,31|95,0|0,0|0,28|3,68,17,4,0,0,6
2443,4,142,36700,0,2,49,0,0,42|0|0,31|95,0|0,0|0,38|140,68,17,8,0,0,6
2444,4,142,36700,0,2,49,0,0,42|0|0,31|95,0|0,0|0,39|30,68,17,3,0,0,6
2445,4,142,36700,0,2,54,0,0,42|0|0,31|95,0|0,0|0,24|2,68,17,2,0,0,6
2446,4,142,36700,0,2,57,0,0,42|0|0,31|95,0|0,0|0,26|8,68,17,1,0,0,6
2447,4,142,36700,0,2,60,0,0,42|0|0,31|95,0|0,0|0,11|6,68,17,6,0,0,6
2448,4,142,36700,0,2,63,0,0,42|0|0,31|90,0|0,0|0,0|0,68,17,5,0,0,6
2449,4,142,45200,0,2,54,0,0,0|0|0,31|2,0|0,0|0,0|0,13,5,5,0,0,6
2450,4,142,45200,0,2,54,0,0,0|0|0,31|5,0|0,0|0,0|0,13,5,5,0,0,6
2451,4,142,45200,0,2,54,0,0,0|0|0,31|8,0|0,0|0,0|0,13,5,5,0,0,6
2452,4,142,45200,0,2,59,0,0,0|0|0,31|1,0|0,0|0,0|0,13,5,5,0,0,6
2453,4,142,45200,0,2,62,0,0,0|0|0,31|4,0|0,0|0,0|0,13,5,5,0,0,6
2454,4,142,45200,0,2,65,0,0,0|0|0,31|7,0|0,0|0,0|0,13,5,5,0,0,6
2455,4,142,45200,0,2,68,0,0,0|0|0,31|10,0|0,0|0,0|0,13,5,5,0,0,6
2456,4,142,58850,0,2,59,0,0,0|0|0,31|0,0|0,0|0,0|0,13,5,5,0,0,6
2457,4,142,58850,0,2,59,0,0,0|0|0,31|0,0|0,0|0,0|0,13,5,5,0,0,6
2458,4,142,58850,0,2,59,0,0,0|0|0,31|0,0|0,0|0,0|0,13,5,5,0,0,6
2459,4,142,58850,0,2,64,0,0,0|0|0,31|0,0|0,0|0,0|0,13,5,5,0,0,6
2460,4,142,58850,0,2,67,0,0,0|0|0,31|0,0|0,0|0,0|0,13,5,5,0,0,6
2461,4,142,58850,0,2,70,0,0,0|0|0,31|0,0|0,0|0,0|0,13,5,5,0,0,6
2462,4,142,58850,0,2,73,0,0,0|0|0,31|0,0|0,0|0,0|0,12,4,5,0,0,6
2463,4,142,76850,0,2,64,0,0,0|0|0,31|0,0|0,0|0,0|0,13,5,5,0,0,6
2464,4,142,76850,0,2,64,0,0,0|0|0,31|0,0|0,0|0,0|0,13,5,5,0,0,6
2465,4,142,76850,0,2,64,0,0,0|0|0,31|0,0|0,0|0,0|0,13,5,5,0,0,6
2466,4,142,76850,0,2,69,0,0,0|0|0,31|0,0|0,0|0,0|0,13,5,5,0,0,6
2467,4,142,76850,0,2,71,0,0,0|0|0,31|0,0|0,0|0,0|0,13,5,5,0,0,6
2468,4,142,76850,0,2,73,0,0,0|0|0,31|0,0|0,0|0,0|0,13,5,5,0,0,6
2469,4,142,76850,0,2,75,0,0,0|0|0,31|0,0|0,0|0,0|0,12,4,5,0,0,6
2470,4,142,95550,0,2,69,0,0,0|0|0,31|125,0|0,0|0,0|0,79,20,5,0,0,6
2471,4,142,95550,0,2,69,0,0,0|0|0,31|125,0|0,0|0,0|0,79,20,5,0,0,6
2472,4,142,95550,0,2,69,0,0,0|0|0,31|125,0|0,0|0,0|0,79,20,5,0,0,6
2473,4,142,95550,0,2,74,0,0,0|0|0,31|125,0|0,0|0,0|0,79,20,5,0,0,6
2474,4,142,95550,0,2,76,0,0,0|0|0,31|125,0|0,0|0,0|0,79,20,5,0,0,6
2475,4,142,95550,0,2,78,0,0,0|0|0,31|125,0|0,0|0,0|0,79,20,5,0,0,6
2476,4,142,95550,0,2,80,0,0,0|0|0,31|120,0|0,0|0,0|0,79,20,5,0,0,6
2477,4,142,40350,0,2,58,0,0,52|0|0,31|135,0|0,0|0,0|0,94,23,5,0,0,0
2478,4,142,40350,0,2,61,0,0,52|0|0,31|135,0|0,0|0,0|0,94,23,5,0,0,0
2479,4,142,40350,0,2,63,0,0,52|0|0,31|135,0|0,0|0,0|0,94,23,5,0,0,0
2480,4,142,192465,0,2,91,0,0,52|0|0,31|155,0|0,28|16,0|0,102,25,3,0,0,7
2481,4,142,192465,0,2,91,0,0,52|0|0,31|155,0|0,39|80,0|0,102,25,5,0,0,7
2501,4,143,750,0,2,15,0,0,43|0|0,31|10,0|0,0|0,28|1,16,4,4,0,0,1
2502,4,143,750,0,2,15,0,0,43|0|0,31|10,0|0,0|0,38|15,16,4,8,0,0,1
2503,4,143,750,0,2,15,0,0,43|0|0,31|10,0|0,0|0,39|5,16,4,3,0,0,1
2504,4,143,750,0,2,23,0,0,43|0|0,31|10,0|0,0|0,24|2,16,4,2,0,0,1
2505,4,143,750,0,2,27,0,0,43|0|0,31|10,0|0,0|0,26|2,16,4,1,0,0,1
2506,4,143,750,0,2,31,0,0,43|0|0,31|10,0|0,0|0,11|1,16,4,6,0,0,1
2507,4,143,1800,0,2,21,0,0,43|0|0,31|25,0|0,0|0,28|1,24,6,4,0,0,2
2508,4,143,1800,0,2,21,0,0,43|0|0,31|25,0|0,0|0,38|23,24,6,8,0,0,2
2509,4,143,1800,0,2,21,0,0,43|0|0,31|25,0|0,0|0,39|8,24,6,3,0,0,2
2510,4,143,1800,0,2,27,0,0,43|0|0,31|25,0|0,0|0,24|2,24,6,2,0,0,2
2511,4,143,1800,0,2,30,0,0,43|0|0,31|25,0|0,0|0,26|3,24,6,1,0,0,2
2512,4,143,1800,0,2,35,0,0,43|0|0,31|25,0|0,0|0,11|2,24,6,6,0,0,2
2513,4,143,1800,0,2,38,0,0,43|0|0,31|20,0|0,0|0,0|0,24,5,5,0,0,2
2514,4,143,4050,0,2,27,0,0,43|0|0,31|45,0|0,0|0,28|1,34,7,4,0,0,3
2515,4,143,4050,0,2,27,0,0,43|0|0,31|45,0|0,0|0,38|43,34,7,8,0,0,3
2516,4,143,4050,0,2,27,0,0,43|0|0,31|45,0|0,0|0,39|13,34,7,3,0,0,3
2517,4,143,4050,0,2,33,0,0,43|0|0,31|45,0|0,0|0,24|2,34,7,2,0,0,3
2518,4,143,4050,0,2,36,0,0,43|0|0,31|45,0|0,0|0,26|4,34,7,1,0,0,3
2519,4,143,4050,0,2,41,0,0,43|0|0,31|45,0|0,0|0,11|2,34,7,6,0,0,3
2520,4,143,4050,0,2,44,0,0,43|0|0,31|40,0|0,0|0,0|0,33,7,5,0,0,3
2521,4,143,9100,0,2,33,0,0,43|0|0,31|65,0|0,0|0,28|2,44,10,4,0,0,4
2522,4,143,9100,0,2,33,0,0,43|0|0,31|65,0|0,0|0,38|65,44,10,8,0,0,4
2523,4,143,9100,0,2,33,0,0,43|0|0,31|65,0|0,0|0,39|17,44,10,3,0,0,4
2524,4,143,9100,0,2,39,0,0,43|0|0,31|65,0|0,0|0,24|2,44,10,2,0,0,4
2525,4,143,9100,0,2,42,0,0,43|0|0,31|65,0|0,0|0,26|5,44,10,1,0,0,4
2526,4,143,9100,0,2,47,0,0,43|0|0,31|65,0|0,0|0,11|3,44,10,6,0,0,4
2527,4,143,9100,0,2,50,0,0,43|0|0,31|60,0|0,0|0,0|0,44,10,5,0,0,4
2528,4,143,16450,0,5,38,0,0,43|0|0,31|83,0|0,0|0,28|2,55,11,4,0,0,5
2529,4,143,16450,0,5,38,0,0,43|0|0,31|83,0|0,0|0,38|90,55,11,8,0,0,5
2530,4,143,16450,0,5,38,0,0,43|0|0,31|83,0|0,0|0,39|21,55,11,3,0,0,5
2531,4,143,16450,0,5,43,0,0,43|0|0,31|83,0|0,0|0,24|2,55,11,2,0,0,5
2532,4,143,16450,0,5,46,0,0,43|0|0,31|83,0|0,0|0,26|6,55,11,1,0,0,5
2533,4,143,16450,0,5,49,0,0,43|0|0,31|83,0|0,0|0,11|4,55,11,6,0,0,5
2534,4,143,16450,0,5,52,0,0,43|0|0,31|78,0|0,0|0,0|0,55,11,5,0,0,5
2535,4,143,24950,0,3,43,0,0,43|0|0,31|95,0|0,0|0,28|3,64,13,4,0,0,6
2536,4,143,24950,0,3,43,0,0,43|0|0,31|95,0|0,0|0,38|115,64,13,8,0,0,6
2537,4,143,24950,0,3,43,0,0,43|0|0,31|95,0|0,0|0,39|26,64,13,3,0,0,6
2538,4,143,24950,0,3,48,0,0,43|0|0,31|95,0|0,0|0,24|2,64,13,2,0,0,6
2539,4,143,24950,0,3,51,0,0,43|0|0,31|95,0|0,0|0,26|7,64,13,1,0,0,6
2540,4,143,24950,0,3,54,0,0,43|0|0,31|95,0|0,0|0,11|5,64,13,6,0,0,6
2541,4,143,24950,0,3,57,0,0,43|0|0,31|90,0|0,0|0,0|0,63,13,5,0,0,6
2542,4,143,39600,0,3,48,0,0,43|0|0,31|95,0|0,0|0,28|3,73,15,4,0,0,6
2543,4,143,39600,0,3,48,0,0,43|0|0,31|95,0|0,0|0,38|140,73,15,8,0,0,6
2544,4,143,39600,0,3,48,0,0,43|0|0,31|95,0|0,0|0,39|30,73,15,3,0,0,6
2545,4,143,39600,0,3,53,0,0,43|0|0,31|95,0|0,0|0,24|2,73,15,2,0,0,6
2546,4,143,39600,0,3,56,0,0,43|0|0,31|95,0|0,0|0,26|8,73,15,1,0,0,6
2547,4,143,39600,0,3,59,0,0,43|0|0,31|95,0|0,0|0,11|6,73,15,6,0,0,6
2548,4,143,39600,0,3,62,0,0,43|0|0,31|90,0|0,0|0,0|0,73,15,5,0,0,6
2549,4,143,49800,0,3,53,0,0,0|0|0,31|2,0|0,0|0,0|0,13,4,5,0,0,6
2550,4,143,49800,0,3,53,0,0,0|0|0,31|5,0|0,0|0,0|0,13,4,5,0,0,6
2551,4,143,49800,0,3,53,0,0,0|0|0,31|8,0|0,0|0,0|0,13,4,5,0,0,6
2552,4,143,49800,0,3,58,0,0,0|0|0,31|1,0|0,0|0,0|0,13,4,5,0,0,6
2553,4,143,49800,0,3,61,0,0,0|0|0,31|4,0|0,0|0,0|0,13,4,5,0,0,6
2554,4,143,49800,0,3,64,0,0,0|0|0,31|7,0|0,0|0,0|0,13,4,5,0,0,6
2555,4,143,49800,0,3,67,0,0,0|0|0,31|10,0|0,0|0,0|0,13,4,5,0,0,6
2556,4,143,63200,0,3,58,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2557,4,143,63200,0,3,58,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2558,4,143,63200,0,3,58,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2559,4,143,63200,0,3,63,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2560,4,143,63200,0,3,66,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2561,4,143,63200,0,3,69,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2562,4,143,63200,0,3,72,0,0,0|0|0,31|0,0|0,0|0,0|0,12,3,5,0,0,6
2563,4,143,80900,0,3,62,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2564,4,143,80900,0,3,62,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2565,4,143,80900,0,3,62,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2566,4,143,80900,0,3,67,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2567,4,143,80900,0,3,69,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2568,4,143,80900,0,3,71,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2569,4,143,80900,0,3,73,0,0,0|0|0,31|0,0|0,0|0,0|0,12,3,5,0,0,6
2570,4,143,102750,0,3,67,0,0,0|0|0,31|125,0|0,0|0,0|0,86,17,5,0,0,6
2571,4,143,102750,0,3,67,0,0,0|0|0,31|125,0|0,0|0,0|0,86,17,5,0,0,6
2572,4,143,102750,0,3,67,0,0,0|0|0,31|125,0|0,0|0,0|0,86,17,5,0,0,6
2573,4,143,102750,0,3,72,0,0,0|0|0,31|125,0|0,0|0,0|0,86,17,5,0,0,6
2574,4,143,102750,0,3,74,0,0,0|0|0,31|125,0|0,0|0,0|0,86,17,5,0,0,6
2575,4,143,102750,0,3,76,0,0,0|0|0,31|125,0|0,0|0,0|0,86,17,5,0,0,6
2576,4,143,102750,0,3,78,0,0,0|0|0,31|120,0|0,0|0,0|0,86,17,5,0,0,6
2577,4,143,41000,0,3,56,0,0,53|0|0,31|135,0|0,0|0,0|0,102,20,5,0,0,0
2578,4,143,41000,0,3,59,0,0,53|0|0,31|135,0|0,0|0,0|0,102,20,5,0,0,0
2579,4,143,41000,0,3,61,0,0,53|0|0,31|135,0|0,0|0,0|0,102,20,5,0,0,0
2580,4,143,206055,0,2,66,0,0,54|0|0,31|150,0|0,0|0,0|0,109,21,5,0,0,7
2581,4,143,206055,0,2,66,0,0,54|0|0,31|155,0|0,11|5,0|0,109,21,6,0,0,7
2582,4,143,200115,0,3,90,0,0,53|0|0,31|150,0|0,0|0,0|0,111,22,5,0,0,7
2583,4,143,200115,0,3,90,0,0,53|0|0,31|155,0|0,11|5,0|0,111,22,6,0,0,7
2601,4,143,900,0,2,18,0,0,44|0|0,31|10,0|0,0|0,28|1,16,4,4,0,0,1
2602,4,143,900,0,2,18,0,0,44|0|0,31|10,0|0,0|0,38|15,16,4,8,0,0,1
2603,4,143,900,0,2,18,0,0,44|0|0,31|10,0|0,0|0,39|5,16,4,3,0,0,1
2604,4,143,900,0,2,26,0,0,44|0|0,31|10,0|0,0|0,24|2,16,4,2,0,0,1
2605,4,143,900,0,2,30,0,0,44|0|0,31|10,0|0,0|0,26|2,16,4,1,0,0,1
2606,4,143,900,0,2,34,0,0,44|0|0,31|10,0|0,0|0,11|1,16,4,6,0,0,1
2607,4,143,2050,0,2,24,0,0,44|0|0,31|25,0|0,0|0,28|1,24,6,4,0,0,2
2608,4,143,2050,0,2,24,0,0,44|0|0,31|25,0|0,0|0,38|23,24,6,8,0,0,2
2609,4,143,2050,0,2,24,0,0,44|0|0,31|25,0|0,0|0,39|8,24,6,3,0,0,2
2610,4,143,2050,0,2,30,0,0,44|0|0,31|25,0|0,0|0,24|2,24,6,2,0,0,2
2611,4,143,2050,0,2,33,0,0,44|0|0,31|25,0|0,0|0,26|3,24,6,1,0,0,2
2612,4,143,2050,0,2,38,0,0,44|0|0,31|25,0|0,0|0,11|2,24,6,6,0,0,2
2613,4,143,2050,0,2,41,0,0,44|0|0,31|20,0|0,0|0,0|0,24,5,5,0,0,2
2614,4,143,4550,0,2,30,0,0,44|0|0,31|45,0|0,0|0,28|1,33,8,4,0,0,3
2615,4,143,4550,0,2,30,0,0,44|0|0,31|45,0|0,0|0,38|43,33,8,8,0,0,3
2616,4,143,4550,0,2,30,0,0,44|0|0,31|45,0|0,0|0,39|13,33,8,3,0,0,3
2617,4,143,4550,0,2,36,0,0,44|0|0,31|45,0|0,0|0,24|2,33,8,2,0,0,3
2618,4,143,4550,0,2,39,0,0,44|0|0,31|45,0|0,0|0,26|4,33,8,1,0,0,3
2619,4,143,4550,0,2,44,0,0,44|0|0,31|45,0|0,0|0,11|2,33,8,6,0,0,3
2620,4,143,4550,0,2,47,0,0,44|0|0,31|40,0|0,0|0,0|0,32,8,5,0,0,3
2621,4,143,9700,0,2,35,0,0,44|0|0,31|65,0|0,0|0,28|2,43,10,4,0,0,4
2622,4,143,9700,0,2,35,0,0,44|0|0,31|65,0|0,0|0,38|65,43,10,8,0,0,4
2623,4,143,9700,0,2,35,0,0,44|0|0,31|65,0|0,0|0,39|17,43,10,3,0,0,4
2624,4,143,9700,0,2,41,0,0,44|0|0,31|65,0|0,0|0,24|2,43,10,2,0,0,4
2625,4,143,9700,0,2,44,0,0,44|0|0,31|65,0|0,0|0,26|5,43,10,1,0,0,4
2626,4,143,9700,0,2,49,0,0,44|0|0,31|65,0|0,0|0,11|3,43,10,6,0,0,4
2627,4,143,9700,0,2,52,0,0,44|0|0,31|60,0|0,0|0,0|0,43,10,5,0,0,4
2628,4,143,16350,0,2,41,0,0,44|0|0,31|83,0|0,0|0,28|2,54,11,4,0,0,5
2629,4,143,16350,0,2,41,0,0,44|0|0,31|83,0|0,0|0,38|90,54,11,8,0,0,5
2630,4,143,16350,0,2,41,0,0,44|0|0,31|83,0|0,0|0,39|21,54,11,3,0,0,5
2631,4,143,16350,0,2,46,0,0,44|0|0,31|83,0|0,0|0,24|2,54,11,2,0,0,5
2632,4,143,16350,0,2,49,0,0,44|0|0,31|83,0|0,0|0,26|6,54,11,1,0,0,5
2633,4,143,16350,0,2,52,0,0,44|0|0,31|83,0|0,0|0,11|4,54,11,6,0,0,5
2634,4,143,16350,0,2,55,0,0,44|0|0,31|78,0|0,0|0,0|0,54,11,5,0,0,5
2635,4,143,26250,0,2,45,0,0,44|0|0,31|95,0|0,0|0,28|3,63,13,4,0,0,6
2636,4,143,26250,0,2,45,0,0,44|0|0,31|95,0|0,0|0,38|115,63,13,8,0,0,6
2637,4,143,26250,0,2,45,0,0,44|0|0,31|95,0|0,0|0,39|26,63,13,3,0,0,6
2638,4,143,26250,0,2,50,0,0,44|0|0,31|95,0|0,0|0,24|2,63,13,2,0,0,6
2639,4,143,26250,0,2,53,0,0,44|0|0,31|95,0|0,0|0,26|7,63,13,1,0,0,6
2640,4,143,26250,0,2,56,0,0,44|0|0,31|95,0|0,0|0,11|5,63,13,6,0,0,6
2641,4,143,26250,0,2,59,0,0,44|0|0,31|90,0|0,0|0,0|0,62,13,5,0,0,6
2642,4,143,41450,0,2,50,0,0,44|0|0,31|95,0|0,0|0,28|3,72,15,4,0,0,6
2643,4,143,41450,0,2,50,0,0,44|0|0,31|95,0|0,0|0,38|140,72,15,8,0,0,6
2644,4,143,41450,0,2,50,0,0,44|0|0,31|95,0|0,0|0,39|30,72,15,3,0,0,6
2645,4,143,41450,0,2,55,0,0,44|0|0,31|95,0|0,0|0,24|2,72,15,2,0,0,6
2646,4,143,41450,0,2,58,0,0,44|0|0,31|95,0|0,0|0,26|8,72,15,1,0,0,6
2647,4,143,41450,0,2,61,0,0,44|0|0,31|95,0|0,0|0,11|6,72,15,6,0,0,6
2648,4,143,41450,0,2,64,0,0,44|0|0,31|90,0|0,0|0,0|0,72,15,5,0,0,6
2649,4,143,47200,0,2,54,0,0,0|0|0,31|2,0|0,0|0,0|0,13,4,5,0,0,6
2650,4,143,47200,0,2,54,0,0,0|0|0,31|5,0|0,0|0,0|0,13,4,5,0,0,6
2651,4,143,47200,0,2,54,0,0,0|0|0,31|8,0|0,0|0,0|0,13,4,5,0,0,6
2652,4,143,47200,0,2,59,0,0,0|0|0,31|1,0|0,0|0,0|0,13,4,5,0,0,6
2653,4,143,47200,0,2,62,0,0,0|0|0,31|4,0|0,0|0,0|0,13,4,5,0,0,6
2654,4,143,47200,0,2,65,0,0,0|0|0,31|7,0|0,0|0,0|0,13,4,5,0,0,6
2655,4,143,47200,0,2,68,0,0,0|0|0,31|10,0|0,0|0,0|0,13,4,5,0,0,6
2656,4,143,59900,0,2,59,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2657,4,143,59900,0,2,59,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2658,4,143,59900,0,2,59,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2659,4,143,59900,0,2,64,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2660,4,143,59900,0,2,67,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2661,4,143,59900,0,2,70,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2662,4,143,59900,0,2,73,0,0,0|0|0,31|0,0|0,0|0,0|0,12,3,5,0,0,6
2663,4,143,77800,0,2,64,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2664,4,143,77800,0,2,64,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2665,4,143,77800,0,2,64,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2666,4,143,77800,0,2,69,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2667,4,143,77800,0,2,71,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2668,4,143,77800,0,2,73,0,0,0|0|0,31|0,0|0,0|0,0|0,13,4,5,0,0,6
2669,4,143,77800,0,2,75,0,0,0|0|0,31|0,0|0,0|0,0|0,12,3,5,0,0,6
2670,4,143,98100,0,2,68,0,0,0|0|0,31|125,0|0,0|0,0|0,84,17,5,0,0,6
2671,4,143,98100,0,2,68,0,0,0|0|0,31|125,0|0,0|0,0|0,84,17,5,0,0,6
2672,4,143,98100,0,2,68,0,0,0|0|0,31|125,0|0,0|0,0|0,84,17,5,0,0,6
2673,4,143,98100,0,2,73,0,0,0|0|0,31|125,0|0,0|0,0|0,84,17,5,0,0,6
2674,4,143,98100,0,2,75,0,0,0|0|0,31|125,0|0,0|0,0|0,84,17,5,0,0,6
2675,4,143,98100,0,2,77,0,0,0|0|0,31|125,0|0,0|0,0|0,84,17,5,0,0,6
2676,4,143,98100,0,2,79,0,0,0|0|0,31|120,0|0,0|0,0|0,84,17,5,0,0,6
2677,4,143,43550,0,2,58,0,0,54|0|0,31|135,0|0,0|0,0|0,100,19,5,0,0,0
2678,4,143,43550,0,2,61,0,0,54|0|0,31|135,0|0,0|0,0|0,100,19,5,0,0,0
2679,4,143,43550,0,2,63,0,0,54|0|0,31|135,0|0,0|0,0|0,100,19,5,0,0,0
2680,4,143,206055,0,2,66,0,0,54|0|0,31|150,0|0,0|0,0|0,109,21,5,0,0,7
2681,4,143,206055,0,2,66,0,0,54|0|0,31|155,0|0,11|5,0|0,109,21,6,0,0,7
2682,4,143,56700,0,2,68,0,0,0|0|0,31|155,0|0,0|0,0|0,117,22,5,0,0,0
2683,4,143,75350,0,2,67,0,0,0|0|0,31|170,0|0,0|0,0|0,136,25,5,0,0,0
2684,4,143,75350,0,2,70,0,0,0|0|0,31|175,0|0,0|0,0|0,136,26,5,0,0,0
2685,4,143,75350,0,2,72,0,0,0|0|0,31|175,0|0,0|0,0|0,136,26,5,0,0,0
2686,4,143,96150,0,2,72,0,0,0|0|0,31|195,0|0,0|0,0|0,156,29,5,0,0,0
2687,4,143,96150,0,2,75,0,0,0|0|0,31|195,0|0,0|0,0|0,156,29,5,0,0,0
2688,4,143,96150,0,2,77,0,0,0|0|0,31|195,0|0,0|0,0|0,156,29,5,0,0,0
2689,4,143,43550,0,2,58,0,0,0|0|0,31|215,0|0,0|0,0|0,178,33,5,0,0,0
2690,4,143,43550,0,2,61,0,0,0|0|0,31|215,0|0,0|0,0|0,178,33,5,0,0,0
2691,4,143,43550,0,2,63,0,0,0|0|0,31|0,0|0,0|0,0|0,0,0,5,0,0,1
2692,4,143,56700,0,2,63,0,0,0|0|0,31|0,0|0,0|0,0|0,0,0,5,0,0,1
2693,4,143,56700,0,2,66,0,0,0|0|0,31|0,0|0,0|0,0|0,0,0,5,0,0,1
2694,4,143,56700,0,2,68,0,0,0|0|0,31|0,0|0,0|0,0|0,0,0,5,0,0,1
2695,4,143,75350,0,2,67,0,0,0|0|0,31|0,0|0,0|0,0|0,0,0,5,0,0,1
2696,4,143,75350,0,2,70,0,0,0|0|0,31|0,0|0,0|0,0|0,0,0,5,0,0,1
2697,4,143,75350,0,2,72,0,0,0|0|0,31|0,0|0,0|0,0|0,0,0,5,0,0,1
2698,4,143,96150,0,2,72,0,0,44|0|0,31|50,0|0,0|0,26|5,0,0,21,0,0,1
2699,4,143,96150,0,2,75,0,0,44|0|0,31|70,0|0,0|0,26|6,0,0,21,0,0,1
2700,4,143,96150,0,2,77,0,0,44|0|0,31|90,0|0,0|0,26|7,0,0,21,0,0,1
2701,4,143,206055,0,2,66,0,0,54|0|0,31|150,0|0,0|0,0|0,109,21,5,0,0,7
2702,4,143,206055,0,2,66,0,0,54|0|0,31|155,0|0,11|5,0|0,109,21,6,0,0,7
3002,4,143,135,0,1,10,0,0,0|0|0,0|0,0|0,0|0,0|0,1,1,0,0,0,1
3003,4,143,180,0,1,11,0,0,0|0|0,31|3,0|0,0|0,0|0,2,1,0,0,0,1
3004,4,143,315,0,1,12,0,0,0|0|0,31|5,0|0,0|0,0|0,3,1,0,0,0,1
3005,4,143,675,0,1,12,0,0,0|0|0,31|7,0|0,0|0,0|0,11,1,0,0,0,1
3006,4,143,1080,0,1,13,0,0,0|0|0,31|10,0|0,0|0,0|0,11,2,0,0,0,1
